Cl10g00900,,Rpu2g5169,Rpu3g1707,Rpu3g12265,Rbr4g1700,Rte2g1701
Cl10g00901,,Rpu2g5170,Rpu3g1706,Rpu3g12266,,Rte2g1702
Cl10g00902,,Rpu2g5171,Rpu3g1705,Rpu3g12267,Rbr4g1701,Rte2g1703
Cl10g00903,,Rpu2g5172,Rpu3g1704,Rpu3g12269,Rbr4g1702,Rte2g1704
Cl10g00904,,Rpu2g5173,Rpu3g1703,Rpu3g12270,Rbr4g1703,Rte2g1705
Cl10g00905,,Rpu2g5177,Rpu3g1699,Rpu3g12275,Rbr4g1706,Rte2g1711
Cl10g00906,,Rpu2g5178,Rpu3g1698,Rpu3g12276,Rbr4g1707,Rte2g1712
Cl10g00907,,Rpu2g5179,Rpu3g1697,Rpu3g12277,Rbr4g1708,Rte2g1713
Cl10g00908,,,,,,
Cl10g00909,,Rpu2g5180,Rpu3g1694,Rpu3g12278,Rbr4g1709,Rte2g1714
Cl10g00910,,Rpu2g5181,Rpu3g1693,Rpu3g12281,,Rte2g1715
Cl10g00911,,,,,,
Cl10g00912,,,,,,
Cl10g00913,,Rpu2g5183,Rpu3g1691,Rpu3g12283,Rbr4g1715,Rte2g1717
Cl10g00914,,Rpu2g5184,Rpu3g1690,Rpu3g12284,Rbr4g1716,Rte2g1718
Cl10g00915,,,,,,
Cl10g00916,,Rpu2g5185,Rpu3g1689,Rpu3g12285,Rbr4g1717,Rte2g1719
Cl10g00917,Rpu1g2494,Rpu2g5187,Rpu3g1688,Rpu3g12286,Rbr4g1718,Rte2g1720
Cl10g00918,,,,,,
Cl10g00919,,,,,,
Cl10g00920,Rpu1g2495,Rpu2g5188,Rpu3g1687,Rpu3g12287,Rbr4g1719,Rte2g1721
Cl10g00921,Rpu1g2496,,Rpu3g1686,Rpu3g12288,Rbr4g1720,Rte2g1722
Cl10g00922,,,Rpu3g1684,Rpu3g12290,Rbr4g1722,Rte2g1724
Cl10g00923,Rpu1g2498,,Rpu3g1683,Rpu3g12291,,Rte2g1725
Cl10g00924,Rpu1g2499,,Rpu3g1682,,Rbr4g1723,Rte2g1726
Cl10g00925,,,,,,
Cl10g00926,Rpu1g2501,,Rpu3g1681,Rpu3g12292,Rbr4g1724,Rte2g1728
Cl10g00927,Rpu1g2502,,Rpu3g1680,Rpu3g12293,Rbr4g1725,
Cl10g00928,,,,,,
Cl10g00929,,,,,,
Cl10g00930,,,,,,
Cl10g00931,Rpu1g2503,,Rpu3g1679,Rpu3g12294,Rbr4g1726,Rte2g1729
Cl10g00932,Rpu1g2504,,Rpu3g1678,Rpu3g12295,Rbr4g1727,Rte2g1730
Cl10g00933,,,,,,
Cl10g00934,Rpu1g2505,,Rpu3g1677,Rpu3g12296,Rbr4g1728,Rte2g1731
Cl10g00935,,,,,,
Cl10g00936,Rpu1g2506,,Rpu3g1676,Rpu3g12297,Rbr4g1729,Rte2g1732
Cl10g00937,,,,Rpu3g12298,Rbr4g1730,Rte2g1733
Cl10g00938,,,,,,
Cl10g00939,Rpu1g2509,,Rpu3g1673,Rpu3g12300,Rbr4g1732,Rte2g1735
Cl10g00940,Rpu1g2510,,Rpu3g1671,Rpu3g12301,Rbr4g1733,Rte2g1736
Cl10g00941,Rpu1g2512,,Rpu3g1670,Rpu3g12303,Rbr4g1735,Rte2g1737
Cl10g00942,Rpu1g2513,,Rpu3g1669,Rpu3g12304,Rbr4g1736,Rte2g1738
Cl10g00943,Rpu1g2514,,Rpu3g1668,Rpu3g12305,Rbr4g1737,Rte2g1739
Cl10g00944,,,,,,
Cl10g00945,Rpu1g2516,Rpu2g5191,Rpu3g1665,Rpu3g12308,Rbr4g1740,Rte2g1742
Cl10g00946,Rpu1g2519,Rpu2g5194,Rpu3g1662,Rpu3g12310,Rbr4g1743,Rte2g1745
Cl10g00947,Rpu1g2520,Rpu2g5195,Rpu3g1661,Rpu3g12311,Rbr4g1744,Rte2g1746
Cl10g00948,Rpu1g2521,Rpu2g5196,Rpu3g1660,Rpu3g12312,Rbr4g1745,Rte2g1747
Cl10g00949,,,,,,
Cl10g00950,,,,,,
Cl10g00951,Rpu1g2522,Rpu2g5197,Rpu3g1659,Rpu3g12314,Rbr4g1746,Rte2g1748
Cl10g00952,Rpu1g2524,Rpu2g5201,Rpu3g1657,Rpu3g12316,Rbr4g1748,Rte2g1750
Cl10g00953,Rpu1g2525,Rpu2g5202,Rpu3g1656,Rpu3g12317,Rbr4g1749,Rte2g1751
Cl10g00954,,Rpu2g5203,,Rpu3g12318,,
Cl10g00955,Rpu1g2529,Rpu2g5209,Rpu3g1650,Rpu3g12322,Rbr4g1750,Rte2g1754
Cl10g00956,Rpu1g2530,Rpu2g5210,Rpu3g1649,Rpu3g12323,Rbr4g1751,Rte2g1755
Cl10g00957,Rpu1g2531,Rpu2g5211,Rpu3g1648,,Rbr4g1752,Rte2g1756
Cl10g00958,Rpu1g2532,Rpu2g5212,Rpu3g1647,,Rbr4g1753,Rte2g1757
Cl10g00959,,,,,,
Cl10g00960,Rpu1g2539,Rpu2g5215,Rpu3g1641,Rpu3g12329,Rbr4g1757,Rte2g1762
Cl10g00961,Rpu1g2540,Rpu2g5218,,Rpu3g12330,Rbr4g1758,Rte2g1763
Cl10g00962,,,Rpu3g1640,,,
Cl10g00963,Rpu1g2543,Rpu2g5220,Rpu3g1638,Rpu3g12334,Rbr4g1760,Rte2g1764
Cl10g00964,Rpu1g2544,Rpu2g5221,Rpu3g1637,Rpu3g12335,Rbr4g1761,Rte2g1765
Cl10g00965,Rpu1g2545,Rpu2g5222,Rpu3g1636,Rpu3g12336,Rbr4g1762,Rte2g1769
Cl10g00966,Rpu1g2546,Rpu2g5223,Rpu3g1635,Rpu3g12337,Rbr4g1763,Rte2g1770
Cl10g00967,,,,,,
Cl10g00968,Rpu1g2548,Rpu2g5225,Rpu3g1634,Rpu3g12338,Rbr4g1764,
Cl10g00969,Rpu1g2550,Rpu2g5227,Rpu3g1632,Rpu3g12340,Rbr4g1766,Rte2g1772
Cl10g00970,,,,,,
Cl10g00971,Rpu1g2552,Rpu2g5228,Rpu3g1630,Rpu3g12342,Rbr4g1768,Rte2g1777
Cl10g00972,Rpu1g2553,Rpu2g5229,Rpu3g1629,Rpu3g12343,Rbr4g1769,Rte2g1778
Cl10g00973,,,,,,
Cl10g00974,,,,,,
Cl10g00975,Rpu1g2554,Rpu2g5230,Rpu3g1628,Rpu3g12344,Rbr4g1770,Rte2g1779
Cl10g00976,Rpu1g2555,Rpu2g5231,Rpu3g1627,Rpu3g12345,Rbr4g1771,
Cl10g00977,Rpu1g2556,Rpu2g5232,Rpu3g1626,Rpu3g12346,Rbr4g1773,Rte2g1780
Cl10g00978,,,,,,
Cl10g00979,,,,,,
Cl10g00980,,,,,,
Cl10g00981,,,,,,
Cl10g00982,,,,,,
Cl11g00001,Rpu1g4177,,Rpu3g6396,Rpu3g7410,Rbr3g0513,Rte2g7408
Cl11g00002,,,,,,
Cl11g00003,,,,,,
Cl11g00004,Rpu1g4178,,Rpu3g6395,Rpu3g7411,Rbr3g0514,Rte2g7407
Cl11g00005,Rpu1g4179,,Rpu3g6394,Rpu3g7412,Rbr3g0515,Rte2g7406
Cl11g00006,Rpu1g4180,,Rpu3g6393,Rpu3g7413,Rbr3g0516,Rte2g7405
Cl11g00007,Rpu1g4181,,Rpu3g6392,Rpu3g7415,Rbr3g0517,Rte2g7404
Cl11g00008,Rpu1g4183,,Rpu3g6390,Rpu3g7416,Rbr3g0520,Rte2g7403
Cl11g00009,Rpu1g4185,,Rpu3g6388,Rpu3g7421,Rbr3g0523,Rte2g7401
Cl11g00010,Rpu1g4191,,Rpu3g6384,Rpu3g7422,Rbr3g0525,Rte2g7397
Cl11g00011,Rpu1g4192,,Rpu3g6383,Rpu3g7423,Rbr3g0526,Rte2g7396
Cl11g00012,Rpu1g4193,,Rpu3g6382,Rpu3g7424,Rbr3g0527,Rte2g7395
Cl11g00013,Rpu1g4194,,,,Rbr3g0528,Rte2g7394
Cl11g00014,Rpu1g4195,,Rpu3g6381,Rpu3g7425,Rbr3g0529,Rte2g7393
Cl11g00015,,,,,,
Cl11g00016,,,,,,
Cl11g00017,,,,,,
Cl11g00018,Rpu1g4207,,Rpu3g6369,Rpu3g7436,Rbr3g0540,Rte2g7378
Cl11g00019,Rpu1g4208,,Rpu3g6367,Rpu3g7438,,Rte2g7375
Cl11g00020,Rpu1g4209,,Rpu3g6366,Rpu3g7439,Rbr3g0542,Rte2g7374
Cl11g00021,Rpu1g4210,,Rpu3g6365,Rpu3g7440,Rbr3g0543,Rte2g7373
Cl11g00022,Rpu1g4211,,Rpu3g6364,,Rbr3g0544,Rte2g7372
Cl11g00023,,,,,,
Cl11g00024,Rpu1g4212,,Rpu3g6363,Rpu3g7441,Rbr3g0545,Rte2g7371
Cl11g00025,Rpu1g4213,,Rpu3g6362,Rpu3g7442,Rbr3g0546,Rte2g7370
Cl11g00026,,,,,,
Cl11g00027,Rpu1g4216,,,Rpu3g7444,Rbr3g0550,Rte2g7367
Cl11g00028,Rpu1g4218,,Rpu3g6356,Rpu3g7446,Rbr3g0552,
Cl11g00029,,,,,,
Cl11g00030,Rpu1g4219,,Rpu3g6355,Rpu3g7447,Rbr3g0554,Rte2g7365
Cl11g00031,Rpu1g4220,,Rpu3g6354,Rpu3g7448,Rbr3g0555,Rte2g7364
Cl11g00032,Rpu1g4222,,Rpu3g6352,Rpu3g7449,Rbr3g0557,Rte2g7362
Cl11g00033,Rpu1g4223,,Rpu3g6351,Rpu3g7450,Rbr3g0558,Rte2g7361
Cl11g00034,Rpu1g4224,,Rpu3g6350,Rpu3g7451,Rbr3g0559,Rte2g7360
Cl11g00035,Rpu1g4225,,Rpu3g6349,Rpu3g7452,Rbr3g0561,Rte2g7359
Cl11g00036,Rpu1g4226,,Rpu3g6347,Rpu3g7453,Rbr3g0562,Rte2g7356
Cl11g00037,Rpu1g4227,,Rpu3g6345,Rpu3g7454,Rbr3g0564,Rte2g7355
Cl11g00038,,,Rpu3g6344,,Rbr3g0565,Rte2g7354
Cl11g00039,Rpu1g4229,,Rpu3g6343,Rpu3g7455,Rbr3g0566,Rte2g7353
Cl11g00040,,,Rpu3g6342,Rpu3g7456,Rbr3g0567,Rte2g7352
Cl11g00041,Rpu1g4230,,Rpu3g6341,Rpu3g7457,Rbr3g0568,Rte2g7351
Cl11g00042,,,Rpu3g6340,Rpu3g7458,,Rte2g7350
Cl11g00043,Rpu1g4231,,Rpu3g6339,Rpu3g7459,Rbr3g0569,Rte2g7349
Cl11g00044,Rpu1g4232,,Rpu3g6338,Rpu3g7460,Rbr3g0570,Rte2g7348
Cl11g00045,Rpu1g4233,,Rpu3g6337,Rpu3g7461,Rbr3g0571,Rte2g7347
Cl11g00046,Rpu1g4240,,Rpu3g6329,Rpu3g7466,Rbr3g0583,Rte2g7341
Cl11g00047,Rpu1g4241,,Rpu3g6324,Rpu3g7472,Rbr3g0584,Rte2g7339
Cl11g00048,Rpu1g4245,,Rpu3g6323,Rpu3g7473,Rbr3g0585,Rte2g7338
Cl11g00049,Rpu1g4246,,Rpu3g6322,Rpu3g7474,Rbr3g0586,Rte2g7337
Cl11g00050,Rpu1g4247,,,,Rbr3g0587,Rte2g7336
Cl11g00051,Rpu1g4248,,Rpu3g6320,Rpu3g7476,Rbr3g0588,Rte2g7335
Cl11g00052,Rpu1g4250,,Rpu3g6318,Rpu3g7478,Rbr3g0591,Rte2g7333
Cl11g00053,Rpu1g4251,,Rpu3g6317,Rpu3g7479,Rbr3g0592,Rte2g7332
Cl11g00054,Rpu1g4252,,Rpu3g6316,Rpu3g7480,Rbr3g0593,Rte2g7331
Cl11g00055,,,,,,
Cl11g00056,,,,,,
Cl11g00057,Rpu1g4253,,Rpu3g6315,Rpu3g7483,Rbr3g0595,Rte2g7328
Cl11g00058,,,,,,
Cl11g00059,Rpu1g4254,,Rpu3g6314,Rpu3g7484,Rbr3g0596,Rte2g7327
Cl11g00060,Rpu1g4255,,Rpu3g6313,Rpu3g7485,Rbr3g0597,Rte2g7326
Cl11g00061,,,,,,
Cl11g00062,Rpu1g4263,,Rpu3g6306,Rpu3g7492,Rbr3g0605,Rte2g7316
Cl11g00063,Rpu1g4265,,Rpu3g6304,Rpu3g7493,Rbr3g0607,Rte2g7315
Cl11g00064,,,,,,
Cl11g00065,,,,,,
Cl11g00066,,,,,,
Cl11g00067,,,,,,
Cl11g00068,Rpu1g4269,,Rpu3g6301,Rpu3g7498,Rbr3g0610,Rte2g7311
Cl11g00069,Rpu1g4270,,Rpu3g6300,Rpu3g7499,Rbr3g0611,Rte2g7310
Cl11g00070,,,,,,
Cl11g00071,Rpu1g4271,,Rpu3g6299,Rpu3g7500,Rbr3g0612,Rte2g7309
Cl11g00072,Rpu1g4273,,Rpu3g6298,Rpu3g7501,Rbr3g0613,Rte2g7308
Cl11g00073,Rpu1g4275,,Rpu3g6296,Rpu3g7503,Rbr3g0614,Rte2g7307
Cl11g00074,Rpu1g4276,,Rpu3g6295,Rpu3g7504,Rbr3g0615,Rte2g7306
Cl11g00075,Rpu1g4277,,Rpu3g6294,Rpu3g7505,Rbr3g0616,Rte2g7305
Cl11g00076,,,,,,
Cl11g00077,Rpu1g4280,,Rpu3g6289,Rpu3g7510,Rbr3g0618,Rte2g7303
Cl11g00078,Rpu1g4281,,Rpu3g6288,Rpu3g7511,Rbr3g0619,Rte2g7300
Cl11g00079,,,,,,
Cl11g00080,Rpu1g4282,,Rpu3g6287,Rpu3g7512,Rbr3g0620,Rte2g7299
Cl11g00081,Rpu1g4284,,Rpu3g6286,Rpu3g7513,Rbr3g0622,Rte2g7298
Cl11g00082,,,,,,
Cl11g00083,Rpu1g4286,,Rpu3g6284,Rpu3g7514,Rbr3g0624,Rte2g7297
Cl11g00084,Rpu1g4287,,Rpu3g6283,Rpu3g7515,Rbr3g0625,Rte2g7296
Cl11g00085,Rpu1g4292,,Rpu3g6277,Rpu3g7523,Rbr3g0626,Rte2g7295
Cl11g00086,Rpu1g4293,,Rpu3g6276,Rpu3g7524,Rbr3g0627,Rte2g7294
Cl11g00087,,,,,,
Cl11g00088,,,,,,
Cl11g00089,Rpu1g4299,,Rpu3g6270,Rpu3g7532,Rbr3g0631,Rte2g7291
Cl11g00090,,,Rpu3g6269,Rpu3g7533,Rbr3g0632,Rte2g7290
Cl11g00091,Rpu1g4300,,Rpu3g6268,Rpu3g7534,Rbr3g0634,Rte2g7289
Cl11g00092,,,,,,
Cl11g00093,Rpu1g4302,,Rpu3g6265,Rpu3g7535,Rbr3g0635,Rte2g7288
Cl11g00094,Rpu1g4303,,Rpu3g6264,Rpu3g7536,Rbr3g0641,Rte2g7286
Cl11g00095,Rpu1g4305,,Rpu3g6263,Rpu3g7538,Rbr3g0644,Rte2g7285
Cl11g00096,Rpu1g4306,,Rpu3g6262,Rpu3g7539,Rbr3g0645,Rte2g7284
Cl11g00097,Rpu1g4307,,Rpu3g6261,Rpu3g7540,Rbr3g0646,Rte2g7282
Cl11g00098,Rpu1g4308,,Rpu3g6260,Rpu3g7541,Rbr3g0647,Rte2g7281
Cl11g00099,Rpu1g4312,,Rpu3g6255,Rpu3g7545,Rbr3g0651,Rte2g7278
Cl11g00100,Rpu1g4313,,Rpu3g6254,Rpu3g7546,Rbr3g0652,Rte2g7277
Cl11g00101,Rpu1g4314,,Rpu3g6253,Rpu3g7547,Rbr3g0653,Rte2g7276
Cl11g00102,Rpu1g4315,,Rpu3g6252,Rpu3g7548,Rbr3g0654,Rte2g7275
Cl11g00103,Rpu1g4320,,,Rpu3g7550,Rbr3g0657,
Cl11g00104,,,Rpu3g6251,,,Rte2g7274
Cl11g00105,,,,,,
Cl11g00106,,,,,,Rte2g7165
Cl11g00107,,,,,,
Cl11g00108,,,,,,
Cl11g00109,Rpu1g4324,,Rpu3g6244,Rpu3g7552,Rbr3g0660,Rte2g7264
Cl11g00110,Rpu1g4325,,Rpu3g6243,Rpu3g7553,Rbr3g0661,Rte2g7262
Cl11g00111,Rpu1g4326,,Rpu3g6242,Rpu3g7554,Rbr3g0662,Rte2g7261
Cl11g00112,,,,,,
Cl11g00113,Rpu1g4327,,Rpu3g6241,Rpu3g7555,,
Cl11g00114,Rpu1g4328,,Rpu3g6239,Rpu3g7557,Rbr3g0663,Rte2g7259
Cl11g00115,,,,,,
Cl11g00116,Rpu1g4329,,Rpu3g6238,Rpu3g7558,Rbr3g0664,Rte2g7258
Cl11g00117,Rpu1g4331,,Rpu3g6237,Rpu3g7559,Rbr3g0665,Rte2g7257
Cl11g00118,Rpu1g4332,,Rpu3g6236,Rpu3g7560,Rbr3g0666,Rte2g7256
Cl11g00119,Rpu1g4333,,Rpu3g6235,Rpu3g7561,Rbr3g0668,Rte2g7255
Cl11g00120,Rpu1g4334,,Rpu3g6234,Rpu3g7562,Rbr3g0669,Rte2g7254
Cl11g00121,Rpu1g4335,,Rpu3g6233,Rpu3g7563,Rbr3g0670,Rte2g7253
Cl11g00122,Rpu1g4336,,Rpu3g6231,Rpu3g7565,Rbr3g0673,Rte2g7252
Cl11g00123,Rpu1g4338,,Rpu3g6230,Rpu3g7567,Rbr3g0675,Rte2g7249
Cl11g00124,Rpu1g4339,,Rpu3g6229,Rpu3g7568,Rbr3g0676,Rte2g7248
Cl11g00125,Rpu1g4340,,Rpu3g6228,Rpu3g7569,Rbr3g0677,Rte2g7247
Cl11g00126,,,,,,
Cl11g00127,Rpu1g4341,,Rpu3g6227,Rpu3g7570,,Rte2g7246
Cl11g00128,,,,Rpu3g7573,Rbr3g0678,Rte2g7166
Cl11g00129,,,,,,
Cl11g00130,,,,,,
Cl11g00131,Rpu1g4343,,Rpu3g6224,Rpu3g7574,,Rte2g7243
Cl11g00132,Rpu1g4348,Rpu2g0804,Rpu3g6222,Rpu3g7585,Rbr3g0679,Rte2g7167
Cl11g00133,Rpu1g4351,Rpu2g0803,Rpu3g6220,Rpu3g7583,Rbr3g0682,Rte2g7169
Cl11g00134,Rpu1g4352,,Rpu3g6219,Rpu3g7582,Rbr3g0683,Rte2g7170
Cl11g00135,Rpu1g4353,Rpu2g0801,Rpu3g6217,Rpu3g7581,Rbr3g0684,Rte2g7171
Cl11g00136,Rpu1g4354,Rpu2g0799,Rpu3g6216,Rpu3g7580,Rbr3g0685,Rte2g7172
Cl11g00137,,,,Rpu3g7579,,Rte2g7173
Cl11g00138,Rpu1g4355,Rpu2g0793,Rpu3g6215,Rpu3g7578,Rbr3g0686,Rte2g7174
Cl11g00139,Rpu1g4361,,Rpu3g6210,Rpu3g7586,Rbr3g0696,Rte2g7177
Cl11g00140,Rpu1g4362,,Rpu3g6209,Rpu3g7587,Rbr3g0697,Rte2g7178
Cl11g00141,Rpu1g4363,,Rpu3g6208,Rpu3g7588,Rbr3g0698,Rte2g7179
Cl11g00142,Rpu1g4364,,Rpu3g6207,Rpu3g7589,Rbr3g0699,Rte2g7180
Cl11g00143,Rpu1g4367,,Rpu3g6205,Rpu3g7590,Rbr3g0700,Rte2g7181
Cl11g00144,Rpu1g4373,Rpu2g0358,Rpu3g6200,Rpu3g7596,Rbr3g0707,Rte2g7194
Cl11g00145,Rpu1g4374,Rpu2g0359,Rpu3g6199,Rpu3g7597,Rbr3g0709,Rte2g7198
Cl11g00146,Rpu1g4375,Rpu2g0360,Rpu3g6198,Rpu3g7598,Rbr3g0710,Rte2g7199
Cl11g00147,Rpu1g4376,Rpu2g0363,Rpu3g6196,Rpu3g7600,Rbr3g0714,Rte2g7201
Cl11g00148,Rpu1g4377,Rpu2g0364,,Rpu3g7601,Rbr3g0715,Rte2g7202
Cl11g00149,Rpu1g4378,Rpu2g0365,Rpu3g6195,Rpu3g7602,Rbr3g0716,Rte2g7203
Cl11g00150,,,,,,
Cl11g00151,Rpu1g4379,Rpu2g0366,Rpu3g6193,Rpu3g7603,Rbr3g0717,
Cl11g00152,Rpu1g4380,Rpu2g0367,,,Rbr3g0718,Rte2g7204
Cl11g00153,Rpu1g4382,Rpu2g0368,Rpu3g6191,Rpu3g7605,Rbr3g0719,Rte2g7206
Cl11g00154,Rpu1g4383,Rpu2g0369,Rpu3g6189,Rpu3g7611,Rbr3g0720,Rte2g7207
Cl11g00155,,,,,,
Cl11g00156,,,,,,
Cl11g00157,Rpu1g2191,Rpu2g0373,Rpu3g6185,Rpu3g7612,Rbr3g0724,Rte2g7213
Cl11g00158,Rpu1g2190,Rpu2g0374,Rpu3g6184,Rpu3g7614,Rbr3g0727,Rte2g7214
Cl11g00159,Rpu1g2188,Rpu2g0375,Rpu3g6181,Rpu3g7615,Rbr3g0729,Rte2g7215
Cl11g00160,Rpu1g2187,Rpu2g0376,Rpu3g6180,Rpu3g7616,Rbr3g0730,Rte2g7216
Cl11g00161,Rpu1g2186,Rpu2g0377,Rpu3g6179,Rpu3g7617,Rbr3g0731,Rte2g7217
Cl11g00162,Rpu1g2185,Rpu2g0378,Rpu3g6178,Rpu3g7618,Rbr3g0732,Rte2g7218
Cl11g00163,Rpu1g2184,Rpu2g0379,Rpu3g6177,Rpu3g7619,Rbr3g0733,Rte2g7219
Cl11g00164,Rpu1g2183,Rpu2g0380,Rpu3g6176,Rpu3g7620,Rbr3g0734,Rte2g7220
Cl11g00165,,,,,,
Cl11g00166,,Rpu2g0381,Rpu3g6175,Rpu3g7621,Rbr3g0737,Rte2g7221
Cl11g00167,,,,,,
Cl11g00168,Rpu1g2182,Rpu2g0382,Rpu3g6174,Rpu3g7622,Rbr3g0738,Rte2g7223
Cl11g00169,Rpu1g2181,Rpu2g0383,Rpu3g6173,Rpu3g7623,Rbr3g0739,Rte2g7224
Cl11g00170,Rpu1g2180,Rpu2g0384,Rpu3g6172,Rpu3g7624,Rbr3g0740,Rte2g7225
Cl11g00171,Rpu1g2179,,Rpu3g6171,Rpu3g7625,Rbr3g0741,Rte2g7226
Cl11g00172,Rpu1g2178,Rpu2g0385,Rpu3g6170,Rpu3g7626,Rbr3g0742,Rte2g7227
Cl11g00173,,,,,,
Cl11g00174,Rpu1g2177,Rpu2g0386,Rpu3g6169,Rpu3g7627,Rbr3g0743,Rte2g7228
Cl11g00175,Rpu1g2176,Rpu2g0387,Rpu3g6168,Rpu3g7628,Rbr3g0744,Rte2g7229
Cl11g00176,Rpu1g2175,Rpu2g0388,Rpu3g6167,Rpu3g7629,Rbr3g0745,Rte2g7230
Cl11g00177,Rpu1g2174,Rpu2g0389,Rpu3g6166,Rpu3g7630,Rbr3g0746,Rte2g7233
Cl11g00178,Rpu1g2173,Rpu2g0390,Rpu3g6165,Rpu3g7631,Rbr3g0747,Rte2g7235
Cl11g00179,Rpu1g2172,Rpu2g0391,Rpu3g6164,Rpu3g7632,Rbr3g0749,Rte2g7236
Cl11g00180,Rpu1g2171,Rpu2g0392,Rpu3g6163,Rpu3g7633,,Rte2g7237
Cl11g00181,,,,,,
Cl11g00182,Rpu1g2170,Rpu2g0393,,Rpu3g7634,Rbr3g0750,Rte2g7238
Cl11g00183,,,Rpu3g6162,,,
Cl11g00184,,,,,,
Cl11g00185,Rpu1g2167,Rpu2g0396,Rpu3g6158,Rpu3g7639,Rbr3g0753,Rte2g7240
Cl11g00186,Rpu1g2166,Rpu2g0397,Rpu3g6157,Rpu3g7640,Rbr3g0754,Rte2g7241
Cl11g00187,,,,,,
Cl11g00188,,,,,,
Cl11g00189,Rpu1g2161,Rpu2g0400,Rpu3g6153,Rpu3g7644,Rbr3g0757,Rte2g7164
Cl11g00190,,,,,,
Cl11g00191,Rpu1g2160,Rpu2g0401,Rpu3g6152,Rpu3g7645,Rbr3g0758,Rte2g7163
Cl11g00192,Rpu1g2159,Rpu2g0403,Rpu3g6151,Rpu3g7646,Rbr3g0759,Rte2g7162
Cl11g00193,Rpu1g2158,Rpu2g0404,Rpu3g6150,Rpu3g7647,Rbr3g0760,Rte2g7161
Cl11g00194,Rpu1g2156,Rpu2g0405,Rpu3g6148,Rpu3g7648,,
Cl11g00195,,Rpu2g0409,Rpu3g6146,Rpu3g7653,Rbr3g0761,Rte2g7160
Cl11g00196,Rpu1g2154,,Rpu3g6145,Rpu3g7655,Rbr3g0762,Rte2g7159
Cl11g00197,,,,,,
Cl11g00198,,,,,,
Cl11g00199,Rpu1g2148,Rpu2g0415,Rpu3g6139,Rpu3g7660,Rbr3g0768,Rte2g7153
Cl11g00200,Rpu1g2147,Rpu2g0416,Rpu3g6138,Rpu3g7661,Rbr3g0769,Rte2g7150
Cl11g00201,Rpu1g2145,Rpu2g0417,Rpu3g6137,Rpu3g7663,Rbr3g0770,Rte2g7149
Cl11g00202,Rpu1g2144,,,,Rbr3g0771,
Cl11g00203,,,,,,
Cl11g00204,,,,,,
Cl11g00205,Rpu1g2142,Rpu2g0420,Rpu3g6134,Rpu3g7664,Rbr3g0772,Rte2g7147
Cl11g00206,Rpu1g2141,Rpu2g0421,Rpu3g6133,Rpu3g7668,Rbr3g0774,Rte2g7144
Cl11g00207,Rpu1g2140,Rpu2g0422,Rpu3g6132,Rpu3g7669,Rbr3g0775,
Cl11g00208,Rpu1g2137,,Rpu3g6130,Rpu3g7672,,Rte2g7142
Cl11g00209,Rpu1g17946,Rpu2g13102,,,Rbr5g2022,Rte1g6704
Cl11g00210,Rpu1g17947,Rpu2g13104,,,Rbr5g2023,Rte1g6703
Cl11g00211,Rpu1g17948,Rpu2g13105,,,Rbr5g2024,Rte1g6702
Cl11g00212,,Rpu2g13107,,,Rbr5g2026,Rte1g6701
Cl11g00213,Rpu1g17949,Rpu2g13108,,,Rbr5g2027,Rte1g6700
Cl11g00214,Rpu1g17950,Rpu2g13110,,,Rbr5g2028,Rte1g6699
Cl11g00215,,,,,,
Cl11g00216,Rpu1g17951,Rpu2g13111,,,Rbr5g2029,Rte1g6698
Cl11g00217,Rpu1g17952,Rpu2g13113,,,Rbr5g2030,Rte1g6697
Cl11g00218,Rpu1g17953,Rpu2g13114,,,Rbr5g2031,Rte1g6696
Cl11g00219,,,,,,
Cl11g00220,Rpu1g17954,Rpu2g13115,,,Rbr5g2032,Rte1g6695
Cl11g00221,Rpu1g17955,Rpu2g13116,,,Rbr5g2033,Rte1g6694
Cl11g00222,,,,,,
Cl11g00223,Rpu1g17956,Rpu2g13117,,,Rbr5g2034,Rte1g6693
Cl11g00224,Rpu1g17957,Rpu2g13118,,,Rbr5g2035,Rte1g6692
Cl11g00225,Rpu1g17958,Rpu2g13119,,,Rbr5g2036,Rte1g6691
Cl11g00226,Rpu1g17959,Rpu2g13120,,,Rbr5g2037,Rte1g6690
Cl11g00227,,,,,,
Cl11g00228,Rpu1g17962,Rpu2g13122,,,Rbr5g2039,Rte1g6687
Cl11g00229,Rpu1g17964,Rpu2g13124,,,Rbr5g2041,Rte1g6686
Cl11g00230,Rpu1g17965,Rpu2g13125,,,Rbr5g2042,Rte1g6685
Cl11g00231,,,,,,
Cl11g00232,Rpu1g17966,Rpu2g13126,,,Rbr5g2043,Rte1g6684
Cl11g00233,Rpu1g17967,Rpu2g13127,,,Rbr5g2044,Rte1g6683
Cl11g00234,Rpu1g17968,Rpu2g13128,,,Rbr5g2045,
Cl11g00235,,,,,,
Cl11g00236,Rpu1g17969,Rpu2g13129,,,Rbr5g2046,Rte1g6682
Cl11g00237,Rpu1g17970,Rpu2g13130,,,Rbr5g2047,Rte1g6681
Cl11g00238,Rpu1g17971,Rpu2g13131,,,Rbr5g2048,Rte1g6679
Cl11g00239,Rpu1g17973,Rpu2g13135,,,Rbr5g2052,Rte1g6676
Cl11g00240,Rpu1g17976,Rpu2g13137,,,Rbr5g2054,Rte1g6672
Cl11g00241,Rpu1g17977,Rpu2g13138,,,Rbr5g2055,Rte1g6670
Cl11g00242,Rpu1g17978,Rpu2g13139,,,Rbr5g2056,Rte1g6669
